,dienophile,diene,ΔG TS_endo_1,ΔG TS_endo_2,ΔG TS_exo_1,ΔG TS_exo_2,ΔG Product_endo_1,ΔG Product_endo_2,ΔG Product_exo_1,ΔG Product_exo_2,pz_pop_C1_D,pz_pop_C2_D,pz_pop_C3_D,pz_pop_C4_D,LUMO_D,HOMO_D,Sigma p_1_D,Sigma p_4_D,Sigma p_2_D,Sigma p_3_D,NBO_1_D,NBO_2_D,NBO_3_D,NBO_4_D,sterio_D_1,sterio_D_2,sterio_D_3,sterio_D_4,Volume_D_1,Volume_D_4,Volume_D_2,Volume_D_3,pz_pop_C1_dPh,pz_pop_C2_dPh,LUMO_dPh,HOMO_dPh,Sigma_P_1dPh,Sigma_P_2dPh,NBO_1dPh,NBO_2_dPh,sterio_dPh_1,sterio_dPh_2,Volume_dPh_1,Volume_dPh_2,LUMO_D - HOMO_dPh,LUMO_dPh - HOMO_D,Min(TS_1),Min(TS_2),Min_TSـall,Min(TS_1) - Min(TS_2),Min(Product_1),Min(Product_2),Min(Product_1) - Min(Product_2),min_gap,target_raw,target_scaled
349,2_3,1_4_6_8,36.54,36.941,39.527,39.036,-10.428,-11.842,-12.244,-11.871,1.001,1.076,1.017,1.112,-0.884,-7.915,0.06,0.45,-0.27,0.0,0.22,0.232,0.174,-0.204,1.08,1.53,1.0,1.75,98.427,467.957,334.486,60.96,1.209,0.871,0.011,-8.258,0.66,-0.27,-0.5,0.238,1.02,1.53,164.182,334.486,7.374,7.925,36.54,36.941,36.54,-0.401,-12.244,-11.871,-0.373,7.374,36.54,-0.2681150493318147
195,5_6,4_2_1_8,43.235,43.602,41.448,45.568,-7.846,-6.497,-14.234,-7.188,1.018,1.06,1.001,1.028,-1.368,-8.282,-0.17,0.45,-0.2,0.66,-0.171,0.249,-0.049,-0.082,1.5,2.25,1.02,1.75,185.535,467.957,642.238,164.182,0.973,1.035,1.346,-8.569,-0.2,0.0,-0.219,-0.469,2.25,1.0,642.238,60.96,7.2,9.628,41.448,43.602,41.448,-2.154,-14.234,-7.188,-7.046,7.2,41.448,0.2257718919204761
999,1_1,1_1_2_6,36.01,36.01,36.468,36.468,-31.176,-31.176,-38.172,-38.172,0.911,1.143,1.036,1.033,-0.456,-8.433,0.06,0.0,0.66,-0.2,0.358,0.247,-0.28,-0.034,1.08,1.02,2.25,1.0,98.427,60.96,164.182,642.238,1.061,1.061,1.545,-8.806,0.06,0.06,0.124,0.124,1.08,1.08,98.427,98.427,8.351,9.978,36.01,36.01,36.01,0.0,-38.172,-38.172,0.0,8.351,36.01,-0.3214483987335495
834,5_6,1_3_4_5,46.199,44.311,51.8,42.69,-7.463,-12.964,-19.718,-23.502,1.096,0.919,1.048,1.008,0.31,-7.752,0.06,-0.2,0.06,-0.27,0.175,0.238,0.272,0.23,1.08,1.08,1.53,2.25,98.427,642.238,98.427,334.486,0.973,1.035,1.346,-8.569,-0.2,0.0,-0.219,-0.469,2.25,1.0,642.238,60.96,8.879,9.098,46.199,42.69,42.69,3.509,-19.718,-23.502,3.784,8.879,42.69,0.3507530616505787
736,6_7,3_4_4_6,36.688,39.369,35.85,38.412,-11.694,-16.752,-14.144,-20.851,1.001,1.108,0.972,1.126,0.646,-7.06,-0.27,0.0,-0.27,-0.27,0.103,0.235,0.15,0.253,1.53,1.53,1.53,1.0,334.486,60.96,334.486,334.486,1.0,1.0,-0.294,-7.636,0.0,-0.01,-0.429,-0.25,1.0,2.7,60.96,636.378,8.282,6.766,35.85,38.412,35.85,-2.562,-14.144,-20.851,6.706,6.766,35.85,-0.3375490325152049
263,1_4,3_1_2_7,41.545,45.712,43.823,43.374,-10.121,-5.17,-11.548,-9.576,0.985,1.154,1.017,1.069,-0.031,-7.857,-0.27,-0.01,0.66,-0.2,0.255,0.245,-0.292,-0.002,1.53,1.02,2.25,2.7,334.486,636.378,164.182,642.238,1.019,1.055,1.656,-8.44,0.06,-0.17,0.208,-0.334,1.08,1.5,98.427,185.535,8.409,9.513,41.545,43.374,41.545,-1.829,-11.548,-9.576,-1.972,8.409,41.545,0.23553290115060502
443,2_6,5_1_6_9,34.36,34.386,33.283,34.958,-14.224,-13.667,-13.257,-14.488,0.822,1.123,0.94,1.052,-1.521,-8.367,-0.2,0.42,0.66,0.0,-0.04,0.265,-0.222,-0.147,2.25,1.02,1.0,1.1,642.238,291.269,164.182,60.96,1.071,0.882,-0.457,-9.433,0.66,0.0,-0.38,-0.33,1.02,1.0,164.182,60.96,7.912,7.909,33.283,34.386,33.283,-1.102,-14.224,-14.488,0.264,7.909,33.283,-0.5958635757496447
675,4_9,2_1_6_2,32.277,31.944,32.629,32.704,-13.338,-13.976,-20.163,-19.594,0.966,1.011,0.978,1.062,-2.519,-9.082,0.66,0.66,0.66,0.0,-0.236,0.32,-0.106,-0.159,1.02,1.02,1.0,1.02,164.182,164.182,164.182,60.96,0.875,1.066,-0.546,-8.904,-0.17,0.42,-0.127,-0.385,1.5,1.1,185.535,291.269,6.385,8.536,32.277,31.944,31.944,0.333,-20.163,-19.594,-0.569,6.385,31.944,-0.7306057547098765
304,5_7,4_2_1_3,50.706,52.865,50.725,52.349,-3.463,9.817,-9.721,-10.551,0.955,1.165,1.045,1.027,0.05,-7.607,-0.17,-0.27,-0.2,0.66,0.248,0.244,-0.285,-0.035,1.5,2.25,1.02,1.53,185.535,334.486,642.238,164.182,1.04,1.094,0.231,-7.776,-0.2,-0.01,-0.199,-0.259,2.25,2.7,642.238,636.378,7.827,7.838,50.706,52.349,50.706,-1.644,-9.721,-10.551,0.83,7.827,50.706,1.157394814111533
341,5_6,4_4_6_4,43.246,42.979,42.321,43.918,-10.631,-11.104,-12.297,-11.503,1.042,1.02,1.127,1.088,0.562,-7.277,-0.17,-0.17,-0.27,0.0,-0.28,0.245,0.272,-0.318,1.5,1.53,1.0,1.5,185.535,185.535,334.486,60.96,0.973,1.035,1.346,-8.569,-0.2,0.0,-0.219,-0.469,2.25,1.0,642.238,60.96,9.131,8.624,42.321,42.979,42.321,-0.658,-12.297,-11.503,-0.794,8.624,42.321,0.3136209749916351
966,1_7,4_4_6_1,36.027,34.355,36.088,35.533,-21.683,-29.402,-30.193,-30.27,1.08,1.159,1.029,1.04,0.566,-7.478,-0.17,0.06,-0.27,0.0,0.261,0.222,-0.404,0.272,1.5,1.53,1.0,1.08,185.535,98.427,334.486,60.96,0.988,1.077,-0.192,-7.615,0.06,-0.01,0.249,-0.355,1.08,2.7,98.427,636.378,8.181,7.286,36.027,34.355,34.355,1.672,-30.193,-30.27,0.077,7.286,34.355,-0.48798932941255146
149,1_7,5_2_1_2,46.062,42.619,47.761,48.534,-3.766,-7.977,0.979,-5.063,1.149,1.034,1.041,0.944,-1.551,-8.444,-0.2,0.66,-0.2,0.66,-0.28,0.315,-0.062,-0.039,2.25,2.25,1.02,1.02,642.238,164.182,642.238,164.182,0.988,1.077,-0.192,-7.615,0.06,-0.01,0.249,-0.355,1.08,2.7,98.427,636.378,6.064,8.252,46.062,42.619,42.619,3.444,-3.766,-7.977,4.211,6.064,42.619,0.3436084054099692
124,5_8,4_3_2_2,46.785,46.869,44.404,46.442,0.7,1.947,-18.037,-2.674,1.096,0.904,0.945,1.072,-0.84,-8.128,-0.17,0.66,0.06,-0.2,-0.362,0.302,0.025,0.379,1.5,1.08,2.25,1.02,185.535,164.182,98.427,642.238,0.871,1.076,-0.346,-8.89,-0.2,0.45,-0.115,-0.378,2.25,1.75,642.238,467.957,8.05,7.781,44.404,46.442,44.404,-2.039,-18.037,-2.674,-15.363,7.781,44.404,0.5232311010365667
786,1_1,3_1_2_1,41.798,41.798,42.326,42.326,-20.315,-20.315,-22.346,-22.346,1.041,1.079,1.184,0.928,-0.073,-7.794,-0.27,0.06,0.66,-0.2,0.251,0.227,-0.123,-0.287,1.53,1.02,2.25,1.08,334.486,98.427,164.182,642.238,1.061,1.061,1.545,-8.806,0.06,0.06,0.124,0.124,1.08,1.08,98.427,98.427,8.733,9.339,41.798,41.798,41.798,0.0,-22.346,-22.346,0.0,8.733,41.798,0.26099202831784823
50,2_4,1_2_2_4,67.892,68.093,64.277,67.937,8.202,9.499,6.734,8.095,1.119,1.104,1.017,0.998,1.151,-7.933,0.06,-0.17,-0.2,-0.2,0.222,0.22,-0.118,-0.041,1.08,2.25,2.25,1.5,98.427,185.535,642.238,642.238,1.11,0.864,-0.212,-8.953,0.66,-0.17,-0.399,-0.107,1.02,1.5,164.182,185.535,10.104,7.72,64.277,67.937,64.277,-3.66,6.734,8.095,-1.36,7.72,64.277,2.523030445679348
353,2_4,4_3_6_5,36.798,39.677,39.013,42.783,-7.558,-5.051,-16.04,-11.991,1.057,1.018,1.074,0.986,0.267,-7.513,-0.17,-0.2,0.06,0.0,-0.306,0.254,0.389,-0.33,1.5,1.08,1.0,2.25,185.535,642.238,98.427,60.96,1.11,0.864,-0.212,-8.953,0.66,-0.17,-0.399,-0.107,1.02,1.5,164.182,185.535,9.219,7.301,36.798,39.677,36.798,-2.879,-16.04,-11.991,-4.049,7.301,36.798,-0.24215277735889446
927,3_6,3_3_6_1,35.429,33.97,36.8,36.226,-22.717,-23.566,-26.616,-27.189,1.03,1.139,1.089,1.028,0.424,-7.402,-0.27,0.06,0.06,0.0,0.261,0.225,-0.416,0.311,1.53,1.08,1.0,1.08,334.486,98.427,98.427,60.96,0.973,1.133,1.54,-7.815,-0.27,0.0,0.121,-0.576,1.53,1.0,334.486,60.96,8.24,8.941,35.429,33.97,33.97,1.459,-26.616,-27.189,0.573,8.24,33.97,-0.5267314794496605
142,2_3,4_2_4_4,45.654,45.518,46.165,45.445,-4.86,-6.13,-4.879,-4.705,0.992,1.027,0.902,1.149,0.943,-7.284,-0.17,-0.17,-0.2,-0.27,-0.197,0.241,-0.073,0.309,1.5,2.25,1.53,1.5,185.535,185.535,642.238,334.486,1.209,0.871,0.011,-8.258,0.66,-0.27,-0.5,0.238,1.02,1.53,164.182,334.486,9.2,7.294,45.654,45.445,45.445,0.209,-4.879,-6.13,1.251,7.294,45.445,0.6279858495784642
470,2_7,1_6_4_9,41.972,39.849,42.139,40.694,-17.73,-3.584,-15.565,-15.138,1.002,1.146,0.881,1.168,-0.824,-7.852,0.06,0.42,0.0,-0.27,0.311,0.232,-0.432,0.413,1.08,1.0,1.53,1.1,98.427,291.269,60.96,334.486,1.095,0.903,-1.149,-8.015,0.66,-0.01,-0.373,-0.136,1.02,2.7,164.182,636.378,7.191,6.702,41.972,39.849,39.849,2.124,-17.73,-15.138,-2.592,6.702,39.849,0.0648661830650534
399,4_8,3_2_6_3,33.466,36.539,36.398,35.072,-10.327,-10.137,-16.865,-13.23,0.992,1.071,1.153,1.07,0.936,-6.74,-0.27,-0.27,-0.2,0.0,0.12,0.217,-0.128,-0.348,1.53,2.25,1.0,1.53,334.486,334.486,642.238,60.96,0.873,1.087,-0.165,-8.898,-0.17,0.45,-0.122,-0.391,1.5,1.75,185.535,467.957,9.834,6.575,33.466,35.072,33.466,-1.606,-16.865,-13.23,-3.634,6.575,33.466,-0.5774484758618759
625,5_5,2_6_1_6,41.032,41.032,36.228,36.228,-13.361,-13.361,-18.336,-18.336,1.091,0.961,1.099,0.849,-1.616,-8.781,0.66,0.0,0.0,0.66,-0.343,0.298,-0.143,-0.219,1.02,1.0,1.02,1.0,164.182,60.96,60.96,164.182,1.004,1.004,1.342,-8.123,-0.2,-0.2,-0.226,-0.226,2.25,2.25,642.238,642.238,6.507,10.123,36.228,36.228,36.228,0.0,-18.336,-18.336,0.0,6.507,36.228,-0.29951128520604314
320,1_7,2_6_2_3,36.887,35.993,37.583,36.356,-10.944,-10.142,-17.793,-11.064,1.169,0.981,1.11,0.932,-0.676,-7.306,0.66,-0.27,0.0,-0.2,-0.406,0.287,-0.128,-0.17,1.02,1.0,2.25,1.53,164.182,334.486,60.96,642.238,0.988,1.077,-0.192,-7.615,0.06,-0.01,0.249,-0.355,1.08,2.7,98.427,636.378,6.939,7.114,36.887,35.993,35.993,0.893,-17.793,-11.064,-6.729,6.939,35.993,-0.32315909107285
19,3_7,5_2_3_2,49.863,49.515,54.309,52.244,9.545,3.46,11.167,14.543,1.219,0.76,1.047,0.924,-0.453,-8.307,-0.2,0.66,-0.2,0.06,-0.472,0.311,0.53,-0.107,2.25,2.25,1.08,1.02,642.238,164.182,642.238,98.427,0.967,1.124,0.024,-7.025,-0.27,-0.01,0.156,-0.362,1.53,2.7,334.486,636.378,6.572,8.332,49.863,49.515,49.515,0.348,9.545,3.46,6.084,6.572,49.515,1.0375457213993327
809,8_8,5_1_3_1,34.305,34.305,35.006,35.006,-18.038,-18.038,-22.808,-22.808,1.062,0.995,1.133,0.854,-0.891,-8.317,-0.2,0.06,0.66,0.06,0.179,0.24,0.326,-0.253,2.25,1.02,1.08,1.08,642.238,98.427,164.182,98.427,0.949,1.031,-0.671,-9.446,0.45,0.45,-0.246,-0.325,1.75,1.75,467.957,467.957,8.555,7.646,34.305,34.305,34.305,0.0,-22.808,-22.808,0.0,7.646,34.305,-0.4930207774693186
790,4_6,4_1_3_7,31.796,34.165,32.575,35.512,-15.022,-15.764,-22.687,-22.403,0.884,1.133,1.006,1.058,-1.044,-7.435,-0.17,-0.01,0.66,0.06,-0.064,0.268,-0.261,0.442,1.5,1.02,1.08,2.7,185.535,636.378,164.182,98.427,0.975,1.037,1.376,-8.571,-0.17,0.0,-0.226,-0.472,1.5,1.0,185.535,60.96,7.526,8.811,31.796,34.165,31.796,-2.369,-22.687,-22.403,-0.284,7.526,31.796,-0.7454988409579081
808,3_7,1_1_4_3,35.66,34.6,36.396,36.209,-14.858,-12.588,-16.283,-22.794,1.011,1.13,1.131,0.993,-0.526,-7.491,0.06,-0.27,0.66,-0.27,0.354,0.248,-0.314,0.202,1.08,1.02,1.53,1.53,98.427,334.486,164.182,334.486,0.967,1.124,0.024,-7.025,-0.27,-0.01,0.156,-0.362,1.53,2.7,334.486,636.378,6.499,7.515,35.66,34.6,34.6,1.06,-16.283,-22.794,6.511,6.499,34.6,-0.4633352339343906
407,5_6,4_3_2_3,49.223,48.722,47.88,48.118,-3.283,-3.554,-4.694,-13.37,0.962,1.116,0.822,1.147,0.922,-7.297,-0.17,-0.27,0.06,-0.2,0.169,0.229,-0.194,0.396,1.5,1.08,2.25,1.53,185.535,334.486,98.427,642.238,0.973,1.035,1.346,-8.569,-0.2,0.0,-0.219,-0.469,2.25,1.0,642.238,60.96,9.491,8.644,47.88,48.118,47.88,-0.238,-4.694,-13.37,8.676,8.644,47.88,0.8730173699430381
537,2_7,1_4_3_9,36.936,37.641,38.794,38.317,-16.231,-6.317,-17.886,-16.368,0.969,1.102,0.851,1.138,-1.205,-8.218,0.06,0.42,-0.27,0.06,0.25,0.24,0.127,0.459,1.08,1.53,1.08,1.1,98.427,291.269,334.486,98.427,1.095,0.903,-1.149,-8.015,0.66,-0.01,-0.373,-0.136,1.02,2.7,164.182,636.378,6.81,7.069,36.936,37.641,36.936,-0.706,-17.886,-16.368,-1.518,6.81,36.936,-0.22826598072221657
620,4_9,4_4_6_7,34.87,29.46,35.748,32.359,-3.095,-2.547,-18.769,-18.203,1.044,1.029,1.042,1.04,-0.583,-7.05,-0.17,-0.01,-0.27,0.0,-0.266,0.247,0.267,-0.275,1.5,1.53,1.0,2.7,185.535,636.378,334.486,60.96,0.875,1.066,-0.546,-8.904,-0.17,0.42,-0.127,-0.385,1.5,1.1,185.535,291.269,8.32,6.504,34.87,29.46,29.46,5.409,-18.769,-18.203,-0.566,6.504,29.46,-0.9805680941700822
38,6_8,4_2_2_9,63.309,66.606,65.04,63.069,11.327,17.128,9.285,10.766,1.135,1.101,0.855,1.086,-0.616,-7.909,-0.17,0.42,-0.2,-0.2,-0.215,0.238,-0.049,0.1,1.5,2.25,2.25,1.1,185.535,291.269,642.238,642.238,0.895,1.043,-0.348,-9.411,0.0,0.45,-0.35,-0.368,1.0,1.75,60.96,467.957,8.795,7.56,63.309,63.069,63.069,0.24,9.285,10.766,-1.481,7.56,63.069,2.401470660627847
175,2_5,4_3_6_3,37.918,39.833,41.326,42.648,0.327,-2.724,-12.684,-6.285,0.974,1.148,0.988,1.086,0.515,-7.215,-0.17,-0.27,0.06,0.0,0.172,0.224,-0.424,0.388,1.5,1.08,1.0,1.53,185.535,334.486,98.427,60.96,1.102,0.862,-0.393,-8.926,0.66,-0.2,-0.389,-0.1,1.02,2.25,164.182,642.238,9.441,6.822,37.918,39.833,37.918,-1.915,-12.684,-6.285,-6.399,6.822,37.918,-0.12944834088730436
245,2_3,6_3_2_4,38.308,44.517,40.623,44.037,-17.713,-8.471,-9.879,-8.949,0.96,1.038,0.845,1.14,0.564,-7.936,0.0,-0.17,0.06,-0.2,-0.178,0.246,-0.111,0.409,1.0,1.08,2.25,1.5,60.96,185.535,98.427,642.238,1.209,0.871,0.011,-8.258,0.66,-0.27,-0.5,0.238,1.02,1.53,164.182,334.486,8.822,7.947,38.308,44.037,38.308,-5.728,-17.713,-8.949,-8.764,7.947,38.308,-0.09020304604451837
828,4_8,1_3_6_5,39.412,35.024,41.599,36.879,-10.837,-21.302,-19.146,-23.282,1.058,1.047,1.097,1.006,0.233,-7.837,0.06,-0.2,0.06,0.0,0.148,0.232,0.312,-0.338,1.08,1.08,1.0,2.25,98.427,642.238,98.427,60.96,0.873,1.087,-0.165,-8.898,-0.17,0.45,-0.122,-0.391,1.5,1.75,185.535,467.957,9.131,7.672,39.412,35.024,35.024,4.388,-19.146,-23.282,4.137,7.672,35.024,-0.4206685544130029
667,6_6,3_6_6_3,33.348,33.348,33.348,33.348,-19.206,-19.206,-19.209,-19.209,1.005,1.117,1.117,1.005,0.774,-6.78,-0.27,-0.27,0.0,0.0,0.125,0.215,-0.358,-0.358,1.53,1.0,1.0,1.53,334.486,334.486,60.96,60.96,0.998,0.998,1.102,-9.105,0.0,0.0,-0.454,-0.454,1.0,1.0,60.96,60.96,9.88,7.882,33.348,33.348,33.348,0.0,-19.209,-19.209,0.0,7.882,33.348,-0.5893226932758472
754,6_6,4_6_4_6,35.96,35.96,35.96,35.96,-21.353,-21.353,-21.352,-21.352,1.096,1.141,0.987,1.091,0.416,-7.57,-0.17,0.0,0.0,-0.27,-0.178,0.24,-0.328,0.288,1.5,1.0,1.53,1.0,185.535,60.96,60.96,334.486,0.998,0.998,1.102,-9.105,0.0,0.0,-0.454,-0.454,1.0,1.0,60.96,60.96,9.522,8.673,35.96,35.96,35.96,0.0,-21.353,-21.353,0.0,8.673,35.96,-0.32647984679031666
858,4_8,4_6_4_1,31.26,35.799,35.541,38.46,-15.726,-13.828,-24.135,-24.435,1.048,1.053,1.145,1.101,0.529,-7.533,-0.17,0.06,0.0,-0.27,0.17,0.225,0.194,-0.324,1.5,1.0,1.53,1.08,185.535,98.427,60.96,334.486,0.873,1.087,-0.165,-8.898,-0.17,0.45,-0.122,-0.391,1.5,1.75,185.535,467.957,9.427,7.368,31.26,35.799,31.26,-4.539,-24.135,-24.435,0.3,7.368,31.26,-0.7994359641264547
154,4_8,5_1_1_7,37.224,37.437,38.174,40.612,-6.455,-4.03,-10.812,-5.313,0.929,1.114,1.112,0.914,-1.545,-7.839,-0.2,-0.01,0.66,0.66,-0.066,0.268,-0.183,-0.166,2.25,1.02,1.02,2.7,642.238,636.378,164.182,164.182,0.873,1.087,-0.165,-8.898,-0.17,0.45,-0.122,-0.391,1.5,1.75,185.535,467.957,7.353,7.673,37.224,37.437,37.224,-0.213,-10.812,-5.313,-5.499,7.353,37.224,-0.19928483991523652
287,7_8,2_4_2_1,47.547,42.879,42.601,42.896,-6.664,-6.969,-9.483,-10.104,0.994,1.09,0.902,1.182,-0.37,-8.386,0.66,0.06,-0.27,-0.2,0.279,0.232,-0.19,0.416,1.02,1.53,2.25,1.08,164.182,98.427,334.486,642.238,0.918,1.064,-0.93,-7.913,-0.01,0.45,-0.153,-0.358,2.7,1.75,636.378,467.957,7.543,7.456,42.601,42.879,42.601,-0.278,-9.483,-10.104,0.621,7.456,42.601,0.3417970841095328
602,8_8,5_1_3_8,36.373,36.373,37.786,37.786,-13.603,-13.603,-17.796,-17.796,0.824,1.141,0.9,1.125,-1.379,-8.539,-0.2,0.45,0.66,0.06,-0.027,0.273,-0.261,0.52,2.25,1.02,1.08,1.75,642.238,467.957,164.182,98.427,0.949,1.031,-0.671,-9.446,0.45,0.45,-0.246,-0.325,1.75,1.75,467.957,467.957,8.068,7.868,36.373,36.373,36.373,0.0,-17.796,-17.796,0.0,7.868,36.373,-0.28492008584141804
569,2_5,4_4_6_1,37.078,38.109,40.216,37.487,-9.975,-25.3,-22.425,-17.053,1.08,1.159,1.029,1.04,0.566,-7.478,-0.17,0.06,-0.27,0.0,0.261,0.222,-0.404,0.272,1.5,1.53,1.0,1.08,185.535,98.427,334.486,60.96,1.102,0.862,-0.393,-8.926,0.66,-0.2,-0.389,-0.1,1.02,2.25,164.182,642.238,9.492,7.085,37.078,37.487,37.078,-0.409,-22.425,-25.3,2.875,7.085,37.078,-0.21397666824099676
743,6_7,1_1_6_2,29.882,24.687,30.583,25.984,-19.777,-20.277,-21.086,-21.043,0.852,1.165,0.977,1.107,-1.491,-8.72,0.06,0.66,0.66,0.0,0.391,0.253,-0.304,-0.138,1.08,1.02,1.0,1.02,98.427,164.182,164.182,60.96,1.0,1.0,-0.294,-7.636,0.0,-0.01,-0.429,-0.25,1.0,2.7,60.96,636.378,6.145,8.426,29.882,24.687,24.687,5.195,-21.086,-21.043,-0.043,6.145,24.687,-1.4608701256691006
17,5_5,4_2_2_7,106.471,106.471,89.335,89.335,59.145,59.145,16.268,16.268,1.122,1.084,0.98,1.071,0.39,-7.684,-0.17,-0.01,-0.2,-0.2,-0.222,0.234,-0.035,0.003,1.5,2.25,2.25,2.7,185.535,636.378,642.238,642.238,1.004,1.004,1.342,-8.123,-0.2,-0.2,-0.226,-0.226,2.25,2.25,642.238,642.238,8.513,9.026,89.335,89.335,89.335,0.0,16.268,16.268,0.0,8.513,89.335,5.04459095380891
127,7_9,3_2_1_3,43.789,41.315,44.135,43.518,-1.586,0.377,-3.722,-3.471,1.014,1.142,1.105,1.002,0.064,-7.285,-0.27,-0.27,-0.2,0.66,0.247,0.244,-0.283,-0.123,1.53,2.25,1.02,1.53,334.486,334.486,642.238,164.182,0.939,1.048,-1.088,-8.015,-0.01,0.42,-0.156,-0.35,2.7,1.1,636.378,291.269,8.079,6.196,43.789,41.315,41.315,2.473,-3.722,-3.471,-0.251,6.196,41.315,0.21238824008947446
322,1_2,5_2_1_6,39.64,42.048,43.765,44.135,-13.97,-15.089,-10.75,-11.101,0.968,1.029,1.091,1.084,-0.329,-8.194,-0.2,0.0,-0.2,0.66,-0.183,0.241,-0.032,-0.176,2.25,2.25,1.02,1.0,642.238,60.96,642.238,164.182,0.884,1.149,-0.36,-9.308,0.06,0.66,0.34,-0.479,1.08,1.02,98.427,164.182,8.979,7.833,39.64,42.048,39.64,-2.408,-13.97,-15.089,1.119,7.833,39.64,0.04383473018776595
255,4_9,3_1_4_5,39.374,38.672,42.982,43.386,-6.198,-8.596,-13.279,-9.185,0.922,1.19,1.009,1.064,-0.243,-7.491,-0.27,-0.2,0.66,-0.27,0.272,0.248,-0.334,0.307,1.53,1.02,1.53,2.25,334.486,642.238,164.182,334.486,0.875,1.066,-0.546,-8.904,-0.17,0.42,-0.127,-0.385,1.5,1.1,185.535,291.269,8.66,6.945,39.374,38.672,38.672,0.702,-13.279,-9.185,-4.094,6.945,38.672,-0.05357410419125179
657,1_8,3_4_4_8,33.379,37.75,36.522,39.278,-9.132,-11.89,-20.394,-19.039,1.004,1.103,0.887,1.189,-0.336,-7.216,-0.27,0.45,-0.27,-0.27,0.138,0.241,0.135,0.374,1.53,1.53,1.53,1.75,334.486,467.957,334.486,334.486,0.894,1.125,-0.239,-9.257,0.06,0.45,0.324,-0.475,1.08,1.75,98.427,467.957,8.922,6.977,33.379,37.75,33.379,-4.372,-20.394,-19.039,-1.355,6.977,33.379,-0.5862031954806515
964,2_2,1_4_1_1,32.762,32.762,33.252,33.252,-20.835,-20.835,-30.052,-30.052,0.964,1.146,1.088,1.032,-0.678,-8.258,0.06,0.06,-0.27,0.66,0.373,0.252,-0.323,0.204,1.08,1.53,1.02,1.08,98.427,98.427,334.486,164.182,0.978,0.978,-1.736,-9.745,0.66,0.66,-0.268,-0.268,1.02,1.02,164.182,164.182,9.067,6.523,32.762,32.762,32.762,0.0,-30.052,-30.052,0.0,6.523,32.762,-0.6482912645011613
190,2_9,4_2_3_9,34.67,37.858,39.397,37.737,-5.006,-6.418,-6.053,-6.885,0.935,1.051,0.797,1.168,-0.787,-8.151,-0.17,0.42,-0.2,0.06,-0.148,0.251,-0.122,0.517,1.5,2.25,1.08,1.1,185.535,291.269,642.238,98.427,0.993,0.929,-1.74,-9.532,0.66,0.42,-0.296,-0.254,1.02,1.1,164.182,291.269,8.744,6.411,34.67,37.737,34.67,-3.067,-6.053,-6.885,0.831,6.411,34.67,-0.4562912066549162
115,2_2,2_2_4_9,47.893,47.893,47.566,47.566,-2.224,-2.224,-2.206,-2.206,1.124,0.966,0.887,1.154,-1.112,-8.393,0.66,0.42,-0.2,-0.27,-0.344,0.307,0.024,0.404,1.02,2.25,1.53,1.1,164.182,291.269,642.238,334.486,0.978,0.978,-1.736,-9.745,0.66,0.66,-0.268,-0.268,1.02,1.02,164.182,164.182,8.633,6.657,47.566,47.566,47.566,0.0,-2.224,-2.224,0.0,6.657,47.566,0.8414198761465387
616,3_3,2_1_4_2,28.865,28.865,25.845,25.845,-17.033,-17.033,-18.056,-18.056,1.017,1.043,0.937,1.127,-2.402,-8.792,0.66,0.66,0.66,-0.27,-0.218,0.326,-0.139,0.405,1.02,1.02,1.53,1.02,164.182,164.182,164.182,334.486,1.074,1.074,1.92,-7.114,-0.27,-0.27,0.023,0.023,1.53,1.53,334.486,334.486,4.712,10.712,25.845,25.845,25.845,0.0,-18.056,-18.056,0.0,4.712,25.845,-1.3443417886743674
606,1_5,3_4_6_1,40.132,41.828,43.045,42.54,-13.228,-16.252,-21.821,-17.835,1.091,1.164,1.09,1.013,0.656,-7.091,-0.27,0.06,-0.27,0.0,0.25,0.222,-0.4,0.194,1.53,1.53,1.0,1.08,334.486,98.427,334.486,60.96,1.011,1.054,1.418,-8.429,0.06,-0.2,0.22,-0.329,1.08,2.25,98.427,642.238,9.085,8.508,40.132,41.828,40.132,-1.695,-21.821,-17.835,-3.986,8.508,40.132,0.09334417906635717
180,3_5,4_4_2_6,53.722,56.457,54.366,48.102,0.625,-14.406,-3.461,-6.525,1.037,1.002,1.086,1.111,0.732,-7.665,-0.17,0.0,-0.27,-0.2,-0.262,0.248,0.275,-0.072,1.5,1.53,2.25,1.0,185.535,60.96,334.486,642.238,0.998,1.101,1.621,-7.471,-0.27,-0.2,0.12,-0.333,1.53,2.25,334.486,642.238,8.203,9.286,53.722,48.102,48.102,5.62,-3.461,-14.406,10.945,8.203,48.102,0.895356999315085
301,7_9,4_1_6_8,34.126,35.042,34.946,36.058,-11.087,-9.206,-11.674,-10.497,0.835,1.13,0.934,1.061,-1.292,-8.322,-0.17,0.45,0.66,0.0,-0.053,0.265,-0.232,-0.15,1.5,1.02,1.0,1.75,185.535,467.957,164.182,60.96,0.939,1.048,-1.088,-8.015,-0.01,0.42,-0.156,-0.35,2.7,1.1,636.378,291.269,6.723,7.233,34.126,35.042,34.126,-0.916,-11.674,-10.497,-1.177,6.723,34.126,-0.5110333615125462
